user_id,survey_type,response
2615,Politics,No
23983,Politics,Yes
4280,Sports,No
25946,Politics,Yes
18512,Technology,No
10552,Sports,No
16198,Politics,No
17540,Travel,No
19045,Technology,No
14962,Politics,Yes
2524,Sports,No
27740,Technology,Neutral
25030,Travel,Neutral
15586,Fashion,Neutral
22766,Sports,No
7923,Fashion,Yes
28599,Technology,Yes
10103,Politics,No
21454,Travel,No
9234,Politics,Neutral
25263,Sports,No
6370,Politics,Neutral
28797,Politics,Yes
21324,Technology,Yes
26539,Politics,No
26312,Politics,Neutral
3785,Sports,Neutral
23420,Technology,Neutral
7825,Fashion,Neutral
24565,Politics,Neutral
23033,Technology,No
29398,Finance,Yes
20445,Politics,Neutral
7773,Fashion,Neutral
14765,Politics,Neutral
17661,Finance,Neutral
3011,Sports,Neutral
28255,Politics,No
11477,Politics,Yes
10243,Fashion,No
15142,Fashion,Neutral
12813,Technology,Yes
27120,Finance,Yes
15206,Sports,Neutral
12087,Travel,Neutral
29780,Fashion,No
18915,Travel,No
4983,Travel,No
25408,Technology,Yes
27393,Fashion,Neutral
19382,Technology,Neutral
22721,Sports,Yes
25932,Travel,Yes
10210,Technology,No
20720,Fashion,No
17695,Fashion,Yes
12904,Sports,No
21087,Politics,Yes
27299,Travel,Yes
21840,Fashion,Neutral
14150,Technology,No
28031,Fashion,Neutral
7560,Travel,No
27089,Technology,No
11291,Technology,Yes
11544,Travel,Yes
19987,Travel,Neutral
13969,Finance,Yes
5252,Travel,Neutral
12291,Finance,Yes
13801,Politics,No
6771,Fashion,No
2373,Finance,No
6036,Travel,No
9695,Sports,No
9800,Sports,No
8828,Travel,Neutral
8367,Politics,Neutral
2522,Fashion,No
7453,Travel,No
1372,Sports,Neutral
12073,Sports,Yes
26740,Fashion,Yes
8384,Travel,Yes
9077,Fashion,Neutral
8687,Politics,Neutral
29297,Sports,Neutral
20626,Travel,No
19002,Travel,Yes
9166,Fashion,Yes
28731,Politics,No
8382,Fashion,Yes
3679,Finance,No
25866,Technology,No
16057,Fashion,No
6021,Sports,No
343,Travel,No
5612,Fashion,Neutral
13127,Fashion,Neutral
12140,Politics,Yes
3904,Finance,Neutral
17747,Fashion,No
16233,Finance,Neutral
22583,Finance,No
18200,Technology,No
13979,Sports,Neutral
25761,Finance,Yes
2395,Politics,Yes
10501,Sports,Neutral
3799,Fashion,Yes
25350,Finance,Yes
28034,Finance,Neutral
28523,Sports,No
26695,Politics,Yes
25205,Sports,Yes
6667,Sports,Yes
15106,Technology,Yes
9144,Technology,Neutral
22299,Politics,No
25664,Fashion,Neutral
26330,Technology,Neutral
2902,Sports,Yes
17393,Finance,Neutral
10868,Fashion,Neutral
21977,Finance,Neutral
2539,Finance,Neutral
20930,Technology,Yes
16740,Technology,No
10493,Technology,Neutral
19085,Technology,No
28363,Sports,No
23594,Travel,No
25328,Politics,Neutral
11103,Travel,No
4817,Finance,Yes
2116,Finance,Yes
10059,Travel,Neutral
11491,Fashion,Yes
12345,Technology,Neutral
2547,Finance,Yes
20183,Finance,Yes
7205,Politics,Yes
2088,Politics,No
27062,Fashion,Yes
12751,Sports,No
28289,Fashion,Yes
11065,Travel,No
8681,Technology,Neutral
13974,Travel,No
3632,Politics,No
8375,Politics,Neutral
26576,Politics,Neutral
19607,Travel,Yes
15194,Technology,No
7145,Fashion,Yes
26376,Technology,Neutral
29897,Politics,Neutral
27047,Travel,No
5572,Finance,No
24027,Politics,Neutral
8511,Politics,Neutral
19423,Fashion,Neutral
14879,Politics,Neutral
16936,Finance,No
9868,Fashion,Yes
17786,Fashion,Neutral
19544,Politics,No
1328,Technology,No
838,Politics,No
4730,Technology,Yes
8297,Sports,Neutral
16204,Finance,Yes
108,Politics,Neutral
12472,Finance,Neutral
23194,Travel,No
9707,Technology,Yes
2811,Technology,Yes
11579,Travel,No
12277,Politics,Neutral
10665,Sports,Neutral
17476,Travel,No
2498,Travel,Neutral
16653,Sports,Neutral
26083,Finance,Neutral
18398,Fashion,Neutral
8398,Technology,Yes
6209,Travel,No
8716,Fashion,No
26152,Finance,Neutral
29832,Technology,Neutral
7544,Finance,No
4277,Fashion,Neutral
22572,Sports,Yes
15350,Sports,Neutral
4745,Finance,No
6543,Technology,Neutral
7859,Fashion,Yes
3155,Sports,Yes
12561,Finance,Neutral
972,Sports,No
3341,Technology,Yes
1028,Fashion,Neutral
26145,Travel,Neutral
13636,Fashion,Yes
25530,Fashion,Yes
24443,Finance,No
8833,Finance,No
12595,Sports,Yes
6624,Technology,Neutral
26621,Finance,Yes
15736,Politics,Neutral
23205,Politics,Neutral
28090,Finance,No
8388,Finance,No
9787,Sports,Yes
10890,Politics,No
10377,Finance,No
28331,Sports,Yes
5697,Technology,No
12960,Fashion,Neutral
16723,Politics,Neutral
5082,Fashion,Yes
23120,Fashion,Neutral
7631,Sports,Yes
12064,Technology,Neutral
20104,Travel,Yes
19215,Politics,Yes
29230,Fashion,Neutral
14468,Technology,No
20958,Travel,Yes
15038,Sports,Neutral
22410,Fashion,No
12412,Finance,Yes
5945,Sports,No
14034,Politics,Yes
24064,Technology,Neutral
15629,Technology,No
12331,Fashion,Yes
15852,Politics,Yes
23729,Fashion,Yes
612,Travel,Yes
5129,Finance,Yes
4652,Fashion,Neutral
4914,Finance,Yes
21524,Politics,Yes
20354,Travel,No
7208,Finance,Yes
14784,Travel,Neutral
13228,Technology,No
9889,Sports,Yes
15489,Technology,Neutral
211,Finance,No
22984,Technology,Neutral
13948,Sports,Neutral
29275,Politics,Yes
12500,Technology,Neutral
15259,Travel,Neutral
18092,Technology,No
14989,Politics,Neutral
1541,Finance,No
8195,Technology,Neutral
22876,Politics,Yes
29605,Fashion,No
13496,Technology,Neutral
13607,Finance,Yes
6201,Technology,Neutral
5808,Fashion,Yes
20826,Fashion,No
26314,Travel,Neutral
11026,Politics,Neutral
2643,Technology,Yes
12209,Technology,No
11862,Finance,Neutral
903,Technology,Neutral
16807,Politics,Neutral
22678,Politics,Neutral
1484,Finance,Neutral
26857,Sports,Yes
1275,Sports,Yes
26879,Fashion,No
21542,Travel,No
20128,Sports,No
8867,Politics,Neutral
5397,Fashion,No
25029,Technology,Yes
4589,Technology,No
22386,Technology,No
4714,Finance,Yes
7843,Finance,Yes
10430,Sports,Neutral
18687,Politics,Yes
5907,Travel,Yes
25821,Sports,No
13304,Sports,No
21455,Finance,No
252,Politics,Neutral
14025,Finance,No
4717,Travel,No
2014,Finance,No
14492,Politics,No
11342,Sports,Yes
11308,Finance,Yes
3232,Politics,Yes
15243,Sports,Neutral
25991,Politics,No
22743,Sports,No
2403,Travel,Yes
11825,Sports,Yes
15492,Finance,Yes
9766,Politics,Neutral
15169,Technology,Yes
17886,Technology,Yes
10925,Finance,No
9624,Technology,No
17732,Fashion,No
20228,Technology,Yes
5370,Fashion,No
26985,Finance,Yes
21412,Technology,Yes
3391,Technology,Neutral
6166,Sports,Yes
26842,Fashion,Neutral
28481,Technology,Yes
19346,Finance,Yes
13566,Fashion,Neutral
3243,Technology,Neutral
8660,Sports,Yes
9091,Technology,Yes
4067,Sports,No
27609,Finance,Yes
5942,Travel,Neutral
29892,Travel,Yes
9490,Fashion,No
19773,Fashion,Yes
5058,Travel,Neutral
8899,Sports,Yes
8836,Politics,No
24029,Travel,Neutral
18792,Sports,Yes
14076,Fashion,No
4545,Sports,Yes
1834,Finance,No
27936,Travel,Neutral
27657,Technology,Neutral
19004,Fashion,Yes
29142,Technology,Yes
13670,Technology,Neutral
3069,Travel,Neutral
23988,Sports,Neutral
22268,Finance,Neutral
9194,Politics,Yes
29082,Fashion,No
10397,Politics,Neutral
6157,Sports,Yes
21130,Fashion,Yes
24990,Travel,Yes
29703,Technology,Neutral
5293,Sports,Yes
8198,Politics,No
20983,Technology,Yes
24875,Fashion,Neutral
29882,Travel,Yes
10787,Finance,Yes
2807,Finance,Yes
5252,Fashion,Yes
24102,Finance,Yes
20502,Travel,Yes
21574,Technology,No
9552,Politics,Neutral
4345,Fashion,Yes
4481,Technology,Yes
8487,Technology,Neutral
667,Finance,Yes
2434,Politics,No
22903,Fashion,Neutral
6031,Fashion,Neutral
14230,Technology,Yes
17407,Technology,Yes
9260,Finance,Neutral
23594,Fashion,Neutral
7556,Politics,Neutral
20740,Politics,No
20804,Fashion,Yes
21403,Politics,Yes
11190,Fashion,No
3067,Politics,Neutral
14508,Politics,No
11117,Fashion,Neutral
9955,Fashion,Neutral
2100,Sports,No
17753,Fashion,No
21111,Travel,Yes
14324,Technology,No
9734,Finance,Neutral
27754,Travel,Neutral
23960,Politics,No
15243,Sports,No
1383,Politics,No
7039,Fashion,Neutral
16262,Technology,No
415,Finance,Neutral
11657,Politics,Yes
20901,Finance,Yes
13285,Fashion,No
11808,Politics,Yes
9065,Fashion,No
11032,Finance,Neutral
15234,Technology,No
10743,Travel,Neutral
11670,Finance,Neutral
23692,Fashion,No
18365,Fashion,Yes
13030,Sports,Neutral
4842,Travel,No
15288,Travel,Yes
725,Technology,Yes
26078,Politics,Neutral
18647,Technology,Yes
21454,Politics,No
28668,Finance,Neutral
16599,Sports,Yes
12999,Politics,Yes
7236,Finance,No
4064,Technology,Yes
16168,Finance,Yes
4199,Finance,Yes
18851,Fashion,No
28431,Fashion,Yes
23530,Politics,Neutral
5956,Finance,Yes
1791,Technology,Neutral
12720,Fashion,Neutral
1394,Politics,Yes
20502,Fashion,Neutral
5929,Politics,Yes
15809,Technology,No
1656,Politics,Neutral
19542,Sports,Neutral
18609,Fashion,Neutral
25373,Fashion,No
22211,Fashion,Neutral
25319,Fashion,Neutral
9984,Fashion,No
12481,Technology,Neutral
11426,Travel,Neutral
3703,Finance,No
7266,Sports,No
8567,Politics,Yes
5575,Sports,No
4686,Finance,Yes
3203,Finance,No
15524,Travel,Yes
17973,Technology,No
12803,Politics,No
29114,Sports,Yes
26722,Technology,Neutral
24986,Fashion,Neutral
12787,Travel,Yes
16223,Sports,Neutral
177,Sports,No
2527,Sports,Neutral
25759,Fashion,Yes
6548,Travel,Neutral
28960,Fashion,Neutral
5153,Technology,Yes
20195,Fashion,Yes
26666,Fashion,Yes
1813,Finance,No
16595,Politics,Neutral
18873,Fashion,No
5776,Travel,Yes
22847,Sports,No
12576,Finance,Yes
13079,Finance,No
17945,Travel,Neutral
6629,Finance,Yes
27473,Fashion,Yes
23212,Travel,Neutral
21377,Sports,Yes
13900,Travel,Yes
27619,Sports,No
5868,Politics,Neutral
7962,Technology,Neutral
29442,Finance,Neutral
28585,Sports,Yes
23902,Travel,No
13311,Fashion,No
10580,Travel,Yes
9797,Politics,No
26162,Finance,No
27812,Sports,Yes
25756,Sports,No
3031,Technology,Yes
4567,Technology,Neutral
12487,Travel,Neutral
11183,Finance,Neutral
22172,Technology,No
11220,Politics,No
12079,Sports,No
6551,Finance,Yes
28919,Technology,No
24081,Sports,Neutral
6712,Sports,Neutral
23051,Travel,Yes
11046,Travel,Yes
2868,Travel,No
16586,Fashion,Neutral
16563,Politics,Yes
3100,Fashion,No
20639,Sports,Neutral
656,Fashion,Yes
4348,Technology,Yes
20954,Politics,Yes
20101,Sports,Yes
4797,Finance,Neutral
26892,Politics,No
4818,Fashion,Neutral
21063,Fashion,No
5352,Finance,No
3491,Finance,Yes
28496,Fashion,Yes
10475,Sports,No
26406,Travel,No
19389,Technology,No
11248,Fashion,No
21448,Finance,Yes
24930,Fashion,No
19386,Politics,Neutral
6632,Finance,No
6526,Fashion,Yes
3085,Finance,Yes
9861,Technology,Yes
7057,Technology,No
9846,Sports,Yes
19021,Sports,No
27950,Technology,Neutral
2301,Fashion,No
29291,Sports,Neutral
29658,Technology,Yes
19227,Sports,Neutral
27874,Fashion,Neutral
9729,Sports,Neutral
15556,Fashion,Yes
18078,Technology,Neutral
14099,Politics,No
11823,Sports,Yes
16808,Travel,No
27471,Travel,Neutral
29407,Finance,No
4373,Technology,Yes
2419,Fashion,No
6250,Technology,Yes
15463,Travel,No
19486,Technology,No
25392,Fashion,Yes
2878,Fashion,Neutral
1174,Politics,Yes
5679,Fashion,Yes
26311,Finance,Yes
18379,Politics,Yes
6000,Fashion,Yes
22871,Travel,Yes
23503,Fashion,Yes
11361,Travel,No
10266,Fashion,Yes
2042,Sports,Yes
5675,Politics,Yes
12314,Politics,No
24434,Sports,Yes
15589,Politics,Neutral
19844,Technology,Yes
26691,Technology,Yes
17922,Fashion,No
14531,Travel,No
17641,Travel,Yes
16615,Sports,Neutral
4065,Finance,No
3748,Fashion,No
24821,Technology,Yes
29236,Travel,Yes
18468,Sports,Yes
16195,Technology,Yes
5203,Finance,Yes
10314,Sports,Yes
28145,Fashion,Yes
19793,Finance,Neutral
5492,Finance,No
1626,Finance,Neutral
21809,Technology,Neutral
16952,Finance,No
20630,Fashion,No
2297,Finance,Yes
22725,Politics,No
15738,Travel,Neutral
26670,Politics,Neutral
28066,Technology,No
447,Finance,Yes
15606,Politics,Yes
20560,Finance,Neutral
12388,Sports,Neutral
5300,Sports,No
25692,Sports,Yes
26208,Finance,No
2564,Sports,No
24908,Sports,No
14969,Politics,Neutral
13321,Politics,Neutral
13950,Finance,Yes
4100,Politics,Neutral
27693,Fashion,No
6821,Technology,Neutral
13060,Politics,Yes
25162,Finance,No
14455,Technology,Neutral
5994,Travel,Yes
21493,Finance,Yes
14621,Politics,No
15139,Fashion,No
15596,Travel,Yes
29379,Politics,Yes
16114,Finance,No
24593,Travel,Yes
16711,Sports,Neutral
5816,Politics,Yes
18712,Fashion,No
4375,Finance,Yes
1496,Travel,No
20759,Politics,Neutral
9036,Sports,No
20187,Travel,Yes
232,Sports,No
25610,Sports,No
6897,Politics,Neutral
22869,Sports,Yes
1817,Finance,Yes
29603,Technology,No
7179,Politics,No
25110,Sports,Neutral
13574,Technology,Neutral
8228,Technology,Yes
28185,Fashion,Yes
4109,Travel,No
28278,Politics,No
2099,Politics,Yes
11035,Fashion,Neutral
18618,Sports,No
23925,Sports,No
5959,Finance,Neutral
13107,Technology,No
1133,Fashion,No
29049,Sports,Yes
72,Sports,Yes
17483,Technology,No
3412,Politics,Yes
23258,Technology,Yes
10742,Travel,Neutral
7612,Travel,No
3921,Politics,Yes
25946,Travel,Neutral
6613,Sports,No
16153,Fashion,Yes
23032,Fashion,No
7219,Travel,Yes
22797,Finance,Yes
6811,Travel,No
12344,Travel,Yes
22281,Travel,Yes
7493,Sports,Neutral
24092,Travel,Yes
7558,Politics,Neutral
5926,Politics,Neutral
16483,Finance,Yes
5221,Technology,Neutral
27486,Travel,No
24923,Technology,Neutral
17120,Sports,No
9571,Finance,No
27657,Fashion,No
13923,Politics,Yes
28000,Fashion,Yes
19907,Politics,No
6511,Technology,No
6568,Fashion,Yes
27170,Technology,Neutral
18520,Finance,Yes
17194,Politics,No
21318,Fashion,No
26871,Politics,Yes
5442,Finance,Yes
28586,Travel,Yes
3299,Technology,Neutral
2892,Fashion,No
12986,Finance,Yes
4981,Travel,Neutral
25058,Technology,No
10539,Travel,Yes
3291,Travel,Neutral
8727,Technology,No
7328,Travel,Yes
26764,Fashion,Neutral
27575,Travel,Neutral
25962,Sports,No
7093,Travel,No
20174,Finance,Neutral
13859,Technology,Yes
21492,Finance,No
25649,Politics,Yes
14339,Travel,No
23044,Technology,No
14474,Technology,No
7455,Sports,Yes
16121,Sports,Yes
11837,Finance,Yes
29899,Technology,Yes
1854,Politics,Neutral
3449,Technology,Yes
7402,Sports,Neutral
24509,Sports,Neutral
15358,Politics,No
20858,Travel,Yes
21243,Finance,No
6560,Politics,No
22904,Travel,No
26268,Technology,No
9511,Travel,No
3689,Fashion,No
28032,Technology,No
15244,Travel,No
24544,Politics,Yes
8122,Sports,Yes
25963,Fashion,Neutral
11670,Sports,No
23093,Fashion,No
12058,Travel,Neutral
22754,Politics,Neutral
164,Politics,No
6973,Politics,Neutral
13737,Finance,No
14947,Travel,No
13414,Finance,Neutral
22343,Fashion,No
10262,Travel,Yes
4986,Technology,Yes
4531,Finance,Yes
16807,Technology,Neutral
22837,Fashion,No
19111,Politics,No
15592,Fashion,Neutral
23876,Sports,No
5930,Travel,No
13047,Politics,Neutral
21992,Fashion,Neutral
173,Technology,No
13295,Sports,Yes
5650,Sports,Neutral
43,Finance,Neutral
8010,Politics,Neutral
23137,Travel,Yes
21528,Travel,No
11570,Travel,No
20868,Finance,Neutral
2552,Sports,Neutral
3469,Politics,No
6497,Fashion,Yes
24480,Travel,Neutral
5385,Fashion,Yes
9826,Technology,No
20031,Fashion,Neutral
1335,Sports,Yes
20818,Sports,No
27641,Sports,Yes
14804,Fashion,Yes
12992,Travel,Neutral
27836,Politics,No
13237,Travel,No
28722,Travel,Yes
24821,Sports,No
29774,Sports,No
18250,Finance,Neutral
10298,Travel,No
8080,Finance,Yes
20379,Finance,Neutral
7775,Finance,No
19572,Technology,No
5540,Finance,Neutral
155,Fashion,Yes
432,Sports,Yes
29027,Fashion,Neutral
24487,Politics,Yes
17560,Sports,Neutral
14228,Sports,Yes
17791,Finance,No
17673,Technology,No
12266,Fashion,Neutral
28766,Technology,Neutral
10863,Fashion,Yes
23364,Politics,No
19380,Politics,Yes
13136,Fashion,No
15051,Technology,Yes
765,Travel,No
1017,Technology,Yes
22813,Travel,Neutral
25635,Technology,No
18710,Technology,No
15018,Sports,Yes
29726,Technology,Neutral
5879,Technology,Yes
16700,Sports,Yes
17798,Finance,No
26940,Politics,Neutral
23264,Travel,Neutral
26825,Travel,No
10984,Technology,No
953,Fashion,Yes
12953,Technology,Yes
7224,Finance,No
9737,Finance,Yes
9088,Fashion,Yes
25936,Finance,No
4838,Technology,Yes
2787,Technology,Yes
27303,Finance,Yes
9961,Travel,Neutral
16391,Technology,No
22345,Finance,Yes
6203,Politics,Neutral
9195,Sports,Neutral
25739,Technology,No
12415,Fashion,Yes
21699,Technology,No
10268,Sports,Yes
14299,Travel,Yes
273,Technology,No
19186,Fashion,Neutral
29182,Sports,No
26205,Finance,No
7388,Technology,Yes
21052,Politics,Neutral
15342,Sports,No
4363,Fashion,No
19831,Travel,Yes
2578,Travel,Yes
17656,Travel,No
11351,Technology,Neutral
16249,Travel,Neutral
25330,Politics,Yes
11533,Politics,Neutral
20718,Finance,Yes
3144,Sports,Neutral
25548,Travel,No
12761,Travel,Neutral
6564,Travel,No
6826,Politics,Yes
22262,Finance,Yes
296,Finance,Yes
24016,Travel,Yes
151,Fashion,Yes
15572,Finance,No
28001,Fashion,No
8518,Travel,No
5454,Fashion,Neutral
13745,Technology,Neutral
25124,Technology,No
25789,Fashion,No
284,Finance,Yes
3992,Politics,Neutral
24798,Finance,No
21998,Sports,No
22463,Fashion,No
10265,Travel,Yes
1360,Travel,No
7648,Fashion,Yes
6783,Finance,Yes
7204,Travel,Neutral
18021,Fashion,Yes
23616,Sports,No
3779,Fashion,No
24707,Sports,Yes
11351,Politics,No
6060,Finance,Yes
29738,Travel,No
28460,Technology,Yes
10904,Sports,Yes
5835,Sports,Yes
2710,Sports,Neutral
5338,Sports,No
3719,Sports,Neutral
23883,Sports,Neutral
10579,Fashion,Neutral
18294,Fashion,Neutral
17015,Finance,Neutral
9373,Finance,Neutral
8941,Fashion,Neutral
4147,Travel,Yes
17880,Sports,No
6153,Technology,Neutral
26416,Sports,Neutral
19012,Finance,No
29154,Sports,Yes
21471,Fashion,Neutral
4015,Fashion,Neutral
5721,Politics,Neutral
7500,Sports,Yes
9474,Finance,Yes
22872,Technology,No
28357,Politics,Yes
25760,Politics,No
23862,Finance,No
1884,Politics,No
18708,Sports,Neutral
14431,Travel,Neutral
13957,Fashion,No
29434,Travel,Neutral
29675,Politics,Neutral
24939,Travel,Neutral
3207,Politics,No
897,Sports,Yes
25928,Technology,Neutral
7333,Politics,Neutral
12334,Fashion,Yes
26944,Politics,No
17761,Fashion,Neutral
21873,Politics,Yes
23575,Finance,Yes
5058,Finance,Neutral
19953,Fashion,Yes
4100,Travel,No
23424,Technology,Yes
26642,Finance,Yes
17046,Finance,No
6357,Fashion,Neutral
14575,Sports,No
18412,Travel,Yes
13113,Politics,No
10051,Fashion,Yes
29314,Politics,No
28788,Sports,Neutral
402,Technology,Yes
13753,Technology,Neutral
6553,Politics,No
4162,Sports,Yes
19418,Technology,No
11486,Sports,No
7857,Finance,Neutral
20506,Finance,Neutral
12211,Travel,No
9336,Politics,Yes
21360,Fashion,No
29232,Politics,No
9254,Fashion,Neutral
26124,Travel,Yes
29599,Fashion,Yes
13042,Politics,Neutral
924,Travel,No
11700,Sports,No
4258,Finance,No
3555,Technology,Neutral
27522,Politics,No
8928,Finance,No
18242,Politics,Yes
11204,Technology,Neutral
29141,Travel,Neutral
15451,Technology,Yes
24212,Sports,Neutral
14138,Politics,No
22507,Travel,Yes
17736,Fashion,Yes
1634,Fashion,No
28056,Travel,Neutral
6463,Finance,Neutral
12009,Technology,Yes
6733,Travel,Neutral
21366,Sports,No
20463,Sports,Neutral
27301,Sports,No
19609,Technology,Yes
24964,Fashion,No
18067,Technology,Yes
11263,Technology,Yes
22268,Sports,No
23690,Politics,No
28841,Finance,Yes
15558,Sports,Yes
16050,Technology,Yes
18522,Politics,Yes
21859,Technology,Yes
26318,Politics,No
4497,Politics,Neutral
13853,Sports,Yes
3640,Politics,Neutral
8900,Finance,Neutral
9963,Travel,Yes
28844,Fashion,Neutral
24044,Technology,Neutral
9836,Politics,No
1070,Technology,Yes
25341,Politics,Yes
13071,Technology,No
24830,Sports,No
22570,Sports,Yes
8783,Sports,No
25820,Technology,Neutral
23288,Politics,Neutral
7295,Sports,Yes
8590,Fashion,Yes
3579,Finance,Neutral
3108,Technology,No
14191,Sports,No
21526,Travel,Neutral
24686,Travel,Yes
12253,Technology,Neutral
20196,Travel,No
12270,Travel,No
14040,Finance,Yes
27841,Travel,Yes
2416,Travel,Neutral
8351,Fashion,No
26200,Finance,No
28731,Sports,Neutral
28447,Finance,Neutral
29131,Travel,No
14399,Fashion,Neutral
8121,Sports,No
15887,Travel,Neutral
14202,Technology,Yes
12809,Travel,Yes
4526,Travel,Neutral
27150,Technology,No
18386,Technology,Yes
11703,Technology,Yes
6112,Travel,Neutral
2119,Finance,Neutral
26682,Technology,Yes
25205,Sports,Neutral
29809,Politics,No
20633,Technology,No
24424,Technology,No
7846,Finance,Neutral
10402,Finance,Yes
17975,Travel,Neutral
2432,Fashion,Yes
11093,Fashion,No
6277,Travel,No
16866,Fashion,No
21990,Fashion,Neutral
8724,Politics,Yes
26909,Fashion,Neutral
624,Technology,Yes
29434,Fashion,Yes
15198,Travel,Neutral
11750,Travel,Neutral
784,Technology,No
6798,Technology,No
4142,Technology,Yes
11854,Fashion,No
6057,Finance,No
22546,Politics,Yes
22993,Fashion,Neutral
27975,Politics,Yes
29249,Travel,Yes
17656,Fashion,Neutral
21138,Travel,Yes
21699,Technology,No
10498,Technology,Neutral
20874,Fashion,No
1169,Politics,Neutral
4431,Travel,Neutral
27131,Sports,Neutral
18964,Technology,Neutral
3227,Fashion,No
7243,Travel,Yes
16636,Finance,Yes
19394,Fashion,Yes
26927,Travel,Neutral
2682,Travel,Neutral
10033,Finance,Yes
6424,Sports,No
5847,Finance,Neutral
17658,Politics,Yes
23979,Politics,Neutral
